No.,Time,FrameCounter,LX,LY,LP,RX,RY,RP,CX,CY,D,D-Sts,M-Sts,E-Sts,DISABLE_R,XMIN_ERR_R,XMAX_ERR_R,YMIN_ERR_R,YMAX_ERR_R,PUKJ_ERR_R,PUPIL_ERR_R,CALC_ERR_R,METHOD_MSB_R,METHOD_LSB_R,DISABLE_C,XMIN_ERR_C,XMAX_ERR_C,YMIN_ERR_C,YMAX_ERR_C,CALC_ERR_C,DISABLE_L,XMIN_ERR_L,XMAX_ERR_L,YMIN_ERR_L,YMAX_ERR_L,PUKJ_ERR_L,PUPL_ERR_L,CALC_ERR_L,METHOD_MSB_L,METHOD_LSB_L,SCENE,CUE3_DSTATION,CUE2_EXTERNAL,CUE1_SWITCH,TTL_WINK_R,TTL_FIX_R,DTTL_PUPIL_R,TTL_SLEEP_R,TTL_FIX_C,TTL_WINK_L,TTL_FIX_L,TTL_PUPIL_L,TTL_SLEEP_L
00009293,155.040,00:09:51:033,373.8,250.3,3.38,371.5,260.7,3.32,372.9,262.6,2.218,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009294,155.056,00:09:51:034,372.6,252.6,3.34,375.3,255.4,3.34,373.6,253.2,5.116,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009295,155.073,00:09:51:035,372.8,248.3,3.37,374.4,258.8,3.39,373.4,257.5,4.016,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009296,155.090,00:09:51:036,371.0,247.1,3.36,376.1,244.9,3.35,373.0,240.8,14.829,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009297,155.106,00:09:51:037,369.6,246.6,3.37,365.6,257.9,3.26,368.0,261.3,1.835,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009298,155.123,00:09:51:038,368.2,244.3,3.40,378.3,249.5,3.48,373.3,246.9,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009299,155.140,00:09:51:039,372.7,241.0,3.31,373.1,247.9,3.38,372.8,247.6,3.203,0x00000000,0x00000000,0x00004040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,0,0,1,0,0
00009300,155.156,00:09:51:040,367.7,240.1,3.40,369.4,248.7,3.32,368.3,247.3,4.091,0x00000000,0x00000000,0x00004040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,0,0,1,0,0
00009301,155.173,00:09:51:041,372.8,250.1,3.27,348.6,253.0,3.24,362.8,274.0,0.602,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009302,155.190,00:09:51:042,365.1,238.7,3.42,373.1,248.0,3.45,369.1,243.4,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009303,155.206,00:09:51:043,366.3,240.1,3.36,361.3,249.8,3.32,364.2,253.9,1.673,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009304,155.223,00:09:51:044,365.3,240.1,3.35,362.1,246.1,3.39,364.0,248.8,1.987,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009305,155.240,00:09:51:045,362.9,238.6,3.35,361.8,251.0,3.41,362.5,251.8,2.579,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009306,155.256,00:09:51:046,363.9,239.8,3.34,361.0,244.1,3.35,362.7,246.5,2.050,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009307,155.273,00:09:51:047,360.4,232.0,3.41,367.4,245.4,3.52,363.9,238.7,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009308,155.290,00:09:51:048,369.1,245.4,3.22,292.8,210.6,2.45,333.0,276.9,0.199,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009309,155.307,00:09:51:049,364.2,241.9,3.28,361.3,242.8,3.39,363.0,245.1,2.065,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009310,155.323,00:09:51:050,360.7,237.8,3.37,361.3,249.0,3.44,360.9,248.5,3.319,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009311,155.340,00:09:51:051,361.8,235.8,3.34,358.6,244.9,3.37,360.5,247.5,1.996,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009312,155.357,00:09:51:052,362.1,237.8,3.31,342.3,248.3,3.17,353.6,264.9,0.712,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009313,155.373,00:09:51:053,362.3,239.1,3.33,357.9,249.2,3.37,360.4,252.8,1.776,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009314,155.390,00:09:51:054,360.7,241.8,3.33,356.2,249.7,3.38,358.8,253.4,1.753,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009315,155.407,00:09:51:055,358.7,238.5,3.39,358.9,248.8,3.40,358.8,248.6,3.088,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009316,155.423,00:09:51:056,359.2,239.4,3.36,350.2,254.4,3.29,355.4,261.9,1.233,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009317,155.440,00:09:51:057,358.3,240.1,3.36,357.4,251.1,3.37,357.9,251.9,2.608,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009318,155.457,00:09:51:058,359.2,249.8,3.28,333.0,256.5,3.03,347.6,279.4,0.563,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009319,155.473,00:09:51:059,345.0,311.2,3.34,361.8,267.2,3.39,353.4,289.2,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009320,155.490,00:09:52:000,999.0,999.0,999.00,360.2,305.1,3.33,999.0,999.0,999.000,0x00010280,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009321,155.507,00:09:52:001,999.0,999.0,999.00,999.0,999.0,999.00,999.0,999.0,999.000,0x02810280,0x00000000,0x00000000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009322,155.523,00:09:52:002,999.0,999.0,999.00,999.0,999.0,999.00,999.0,999.0,999.000,0x02810280,0x00000000,0x00000000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009323,155.540,00:09:52:003,999.0,999.0,999.00,999.0,999.0,999.00,999.0,999.0,999.000,0x02810280,0x00000000,0x00000000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009324,155.557,00:09:52:004,999.0,999.0,999.00,355.8,286.7,3.40,999.0,999.0,999.000,0x00010280,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009325,155.573,00:09:52:005,335.9,326.2,3.33,357.5,264.7,3.43,346.7,295.4,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009326,155.590,00:09:52:006,339.7,271.2,3.41,352.6,268.3,3.41,346.1,269.8,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009327,155.607,00:09:52:007,345.3,254.1,3.34,330.2,278.1,3.19,338.3,291.8,0.872,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009328,155.624,00:09:52:008,342.6,247.5,3.41,349.2,261.4,3.40,345.9,254.4,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009329,155.640,00:09:52:009,347.3,249.3,3.26,316.5,254.8,2.92,332.7,281.8,0.490,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009330,155.657,00:09:52:010,341.0,245.9,3.36,344.8,259.1,3.36,342.7,255.9,7.365,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009331,155.674,00:09:52:011,343.5,247.4,3.31,339.6,258.5,3.27,341.7,261.7,1.866,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009332,155.690,00:09:52:012,337.4,249.0,3.35,335.9,260.1,3.28,336.7,261.5,2.411,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009333,155.707,00:09:52:013,335.3,247.2,3.41,340.4,261.7,3.35,337.7,257.4,14.411,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009334,155.724,00:09:52:014,339.7,248.1,3.25,322.9,254.3,3.06,331.7,268.6,0.807,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009335,155.740,00:09:52:015,330.5,245.1,3.37,337.9,259.2,3.34,334.2,252.1,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009336,155.757,00:09:52:016,329.5,246.4,3.34,336.9,250.7,3.29,333.2,248.5,100.000,0x00000000,0x00000000,0x00000140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,1,0,1,0,0
00009337,155.774,00:09:52:017,330.4,244.5,3.33,327.2,260.0,3.24,328.8,262.7,1.996,0x00000000,0x00000000,0x00000140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,1,0,1,0,0
00009338,155.790,00:09:52:018,326.3,247.7,3.40,338.6,256.4,3.42,332.4,252.1,100.000,0x00000000,0x00000000,0x00000140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,1,0,1,0,0
00009339,155.807,00:09:52:019,331.3,245.1,3.22,275.4,245.7,2.52,301.2,296.5,0.276,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009340,155.824,00:09:52:020,323.9,244.0,3.38,333.2,252.6,3.31,328.5,248.3,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009341,155.840,00:09:52:021,323.5,245.2,3.37,325.9,258.0,3.26,324.7,256.0,4.722,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009342,155.857,00:09:52:022,322.3,265.6,3.36,337.3,269.4,3.39,329.8,267.5,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009343,155.874,00:09:52:023,322.0,273.1,3.33,320.6,274.6,3.21,321.3,275.9,2.439,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009344,155.890,00:09:52:024,319.5,272.3,3.39,327.8,275.1,3.23,323.7,273.7,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009345,155.907,00:09:52:025,318.7,267.6,3.37,324.9,276.4,3.27,321.8,271.1,69.724,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009346,155.924,00:09:52:026,317.9,269.5,3.36,319.3,275.2,3.15,318.6,274.0,3.821,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009347,155.940,00:09:52:027,316.4,269.5,3.37,322.3,271.0,3.21,319.4,266.1,31.552,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009348,155.957,00:09:52:028,315.6,266.0,3.37,323.1,272.5,3.21,319.3,269.3,100.000,0x00000000,0x00000000,0x00000140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,1,0,1,0,0
00009349,155.974,00:09:52:029,316.5,266.4,3.35,314.5,273.5,3.13,315.5,275.3,2.275,0x00000000,0x00000000,0x00004140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,1,0,1,0,0
00009350,155.991,00:09:52:030,313.4,264.4,3.39,323.5,275.5,3.30,318.5,269.9,100.000,0x00000000,0x00000000,0x00004140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,1,0,1,0,0
00009351,156.007,00:09:52:031,317.1,266.5,3.28,313.9,266.1,3.20,315.5,268.9,1.988,0x00000000,0x00000000,0x00004140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,1,0,1,0,0
00009352,156.024,00:09:52:032,314.0,262.5,3.36,327.6,265.6,3.29,320.8,264.1,100.000,0x00000000,0x00000000,0x00004140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,1,0,1,0,0
00009353,156.041,00:09:52:033,313.5,263.9,3.37,326.5,264.9,3.27,320.0,264.4,100.000,0x00000000,0x00000000,0x00004140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,1,0,1,0,0
00009354,156.057,00:09:52:034,315.6,264.5,3.33,310.7,272.4,3.11,313.1,276.6,1.702,0x00000000,0x00000000,0x00004140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,1,0,1,0,0
00009355,156.074,00:09:52:035,314.0,260.8,3.36,330.7,265.7,3.33,322.3,263.3,100.000,0x00000000,0x00000000,0x00004140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,1,0,1,0,0
00009356,156.091,00:09:52:036,313.4,261.3,3.34,324.9,261.9,3.19,319.2,261.6,100.000,0x00000000,0x00000000,0x00004140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,1,0,1,0,0
00009357,156.107,00:09:52:037,315.9,258.9,3.33,323.2,274.2,3.25,319.6,266.5,100.000,0x00000000,0x00000000,0x00004140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,1,0,1,0,0
00009358,156.124,00:09:52:038,316.2,256.7,3.31,325.0,262.9,3.20,320.6,259.8,100.000,0x00000000,0x00000000,0x00004140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,1,0,1,0,0
00009359,156.141,00:09:52:039,318.5,256.1,3.29,324.4,262.8,3.15,321.5,257.9,34.053,0x00000000,0x00000000,0x00004140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,1,0,1,0,0
00009360,156.157,00:09:52:040,323.5,258.4,3.21,326.2,264.4,3.16,324.8,262.2,5.151,0x00000000,0x00000000,0x00004140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,1,0,1,0,0
00009361,156.174,00:09:52:041,317.7,257.1,3.39,336.2,259.9,3.30,326.9,258.5,100.000,0x00000000,0x00000000,0x00000140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,1,0,1,0,0
00009362,156.191,00:09:52:042,320.0,257.7,3.33,330.4,268.1,3.25,325.2,262.9,100.000,0x00000000,0x00000000,0x00000140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,1,0,1,0,0
00009363,156.207,00:09:52:043,325.3,253.6,3.25,332.2,258.8,3.19,328.8,256.2,100.000,0x00000000,0x00000000,0x00000140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,1,0,1,0,0
00009364,156.224,00:09:52:044,320.9,258.3,3.36,338.3,264.2,3.32,329.6,261.2,100.000,0x00000000,0x00000000,0x00000140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,1,0,1,0,0
00009365,156.241,00:09:52:045,340.0,229.5,3.12,329.7,250.4,3.17,335.1,259.0,1.137,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009366,156.257,00:09:52:046,322.8,252.4,3.31,331.0,262.7,3.22,326.9,257.6,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009367,156.274,00:09:52:047,323.7,251.3,3.23,326.7,262.8,3.11,325.1,260.3,5.591,0x00000000,0x00000000,0x00004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,0,0,0,0,0
00009368,156.291,00:09:52:048,323.8,251.3,3.26,336.1,260.9,3.25,330.0,256.1,100.000,0x00000000,0x00000000,0x00004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,0,0,0,0,0
00009369,156.308,00:09:52:049,324.8,254.2,3.23,329.6,266.5,3.20,327.1,262.5,11.580,0x00000000,0x00000000,0x00004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,0,0,0,0,0
00009370,156.324,00:09:52:050,323.2,250.6,3.23,333.3,260.3,3.20,328.3,255.4,100.000,0x00000000,0x00000000,0x00004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,0,0,0,0,0
00009371,156.341,00:09:52:051,321.9,252.1,3.31,342.6,254.5,3.33,332.3,253.3,100.000,0x00000000,0x00000000,0x00004100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,1,0,0,0,0
00009372,156.358,00:09:52:052,348.0,263.8,3.18,301.5,262.6,3.12,325.3,305.8,0.332,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009373,156.374,00:09:52:053,322.0,247.5,3.30,333.4,262.3,3.20,327.7,254.9,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009374,156.391,00:09:52:054,320.2,252.6,3.23,335.4,260.6,3.24,327.8,256.6,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009375,156.408,00:09:52:055,318.8,253.3,3.23,316.4,278.5,3.10,317.6,280.7,2.176,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009376,156.424,00:09:52:056,318.3,250.9,3.23,336.1,256.3,3.26,327.2,253.6,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009377,156.441,00:09:52:057,319.5,252.2,3.22,326.0,262.5,3.11,322.7,257.2,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009378,156.458,00:09:52:058,317.5,251.7,3.27,333.7,256.4,3.18,325.6,254.1,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00009379,156.474,00:09:52:059,319.4,250.3,3.20,332.0,255.6,3.16,325.7,253.0,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009380,156.491,00:09:53:000,319.9,248.9,3.22,337.9,253.5,3.23,328.9,251.2,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009381,156.508,00:09:53:001,321.9,252.9,3.17,331.0,259.6,3.15,326.5,256.3,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00009382,156.524,00:09:53:002,321.4,248.7,3.22,333.3,255.5,3.17,327.3,252.1,100.000,0x00000000,0x00000000,0x00004140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,1,0,1,0,0
00009383,156.541,00:09:53:003,320.2,249.6,3.22,331.6,253.9,3.10,325.9,251.8,100.000,0x00000000,0x00000000,0x00004140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,1,0,0,1,0,1,0,0
